bathrooms;hasLift;latitude;longitude;newDevelopment;price;rooms;size;exterior_0;exterior_1;floor_1;floor_2;floor_3;floor_4;floor_high;floor_en;luxury;hasParking;property_chalet;property_duplex;property_penthouse;property_studio;status_renew;y_pred;rentabilidad;property_type;floor_type
1;True;37.3989397;-5.959058;False;175000.0;4;124.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;928.4772095102124;6.366700865212885;Piso;Piso Alto
2;False;37.3831916;-5.9630319;False;239990.0;3;83.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1192.8856896551724;5.964676976483216;Chalet;Bajo/Semisótano
3;True;37.3869427;-5.9710469;False;555000.0;4;151.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;1209.400679675717;2.6149203884880365;Piso;Piso Alto
2;False;37.3841982;-5.967605;False;260000.0;3;135.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;1;1211.300441394578;5.590617421821129;Chalet;Bajo/Semisótano
2;True;37.39549;-5.9712215;False;248000.0;3;97.0;0;1;0;0;0;1;0;0;False;False;0;0;0;0;0;1057.5170098039216;5.117017789373814;Piso;Cuarto Piso
1;True;37.3846838;-5.9685241;False;198000.0;2;55.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;1;878.605131581654;5.324879585343358;Piso;Bajo/Semisótano
1;False;37.3854074;-5.9695801;False;325000.0;3;92.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;1;904.1246031746033;3.3383062271062274;Piso;Primer Piso
2;False;37.3856934;-5.9699392;False;370000.0;6;153.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1456.8465466112002;4.724907718739027;Chalet;Bajo/Semisótano
2;False;37.3950354;-5.9529838;False;520000.0;6;203.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1547.6891666666672;3.5715903846153862;Chalet;Bajo/Semisótano
2;True;37.3881573;-5.9719675;False;275000.0;2;80.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;1184.4349949660066;5.16844361439712;Piso;Bajo/Semisótano
2;True;37.389064;-5.9723631;False;360000.0;2;112.0;0;1;1;0;0;0;0;0;False;True;0;0;0;0;0;1226.90694558745;4.089689818624834;Piso;Primer Piso
1;False;37.3922188;-5.9726962;False;195000.0;2;77.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;873.6622536945812;5.376383099658962;Piso;Primer Piso
2;True;37.3831693;-5.9647229;False;375000.0;3;121.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;1150.0475884646962;3.6801522830870277;Piso;Piso Alto
3;False;37.3832524;-5.9652451;False;840000.0;6;424.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1689.6875000000007;2.4138392857142863;Chalet;Bajo/Semisótano
3;False;37.3833422;-5.9587961;False;371500.0;4;165.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1271.580521286889;4.107393339284702;Chalet;Bajo/Semisótano
2;False;37.3850455;-5.9693861;False;450000.0;6;153.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1457.2382132778669;3.885968568740979;Chalet;Bajo/Semisótano
4;False;37.3828614;-5.9623979;False;900000.0;9;660.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;2078.333333333333;2.771111111111111;Chalet;Bajo/Semisótano
3;True;37.3995408;-5.959545;False;229000.0;5;172.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;1087.9771103896105;5.701190098111496;Piso;Piso Alto
3;True;37.3997973;-5.9612791;False;200000.0;5;196.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;1;1097.5021103896102;6.585012662337661;Piso;Piso Alto
2;False;37.3827186;-5.962001;False;350000.0;3;138.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1170.404022988506;4.012813793103449;Chalet;Bajo/Semisótano
5;True;37.3998306;-5.9613257;False;275000.0;4;163.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1273.9869318181818;5.559215702479339;Piso;Primer Piso
2;True;37.3827193;-5.9613847;False;425000.0;4;324.0;0;1;0;0;0;0;0;0;False;True;0;0;0;0;0;1409.4501666666663;3.979623999999999;Piso;Bajo/Semisótano
2;False;37.3827607;-5.9608139;False;375250.0;3;140.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1251.9480271813777;4.003564643884486;Chalet;Bajo/Semisótano
2;True;37.3827977;-5.9644852;True;236000.0;2;83.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1063.1271479885058;5.405731260958505;Piso;Primer Piso
2;True;37.3827977;-5.9644852;True;219500.0;2;83.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;1061.5171479885057;5.803282813604587;Piso;Bajo/Semisótano
2;False;37.3826466;-5.9612402;False;359000.0;3;115.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1161.9290229885062;3.8838853136106057;Chalet;Bajo/Semisótano
2;True;37.3846725;-5.9694116;False;444000.0;4;151.0;0;1;1;0;0;0;0;0;False;True;0;0;0;0;0;1207.601523026295;3.2637879000710677;Piso;Primer Piso
2;True;37.3846725;-5.9694116;False;400000.0;2;143.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;1351.95;4.05585;Piso;Tercer Piso
2;True;37.399898;-5.9605062;False;210000.0;3;111.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;999.0516937229437;5.708866821273964;Piso;Piso Alto
1;False;37.3826604;-5.9605317;False;235000.0;2;148.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1201.2705621638866;6.134147551475165;Chalet;Bajo/Semisótano
2;True;37.3913135;-5.9733589;False;530000.0;3;151.0;0;1;1;0;0;0;0;0;False;True;0;0;0;0;0;1205.5404225989446;2.7295254851296855;Piso;Primer Piso
3;False;37.3959057;-5.95275;False;550000.0;6;400.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1657.3833333333337;3.616109090909092;Chalet;Bajo/Semisótano
2;True;37.4001472;-5.9629173;False;363184.0;4;141.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;1025.3380952380955;3.3878301750234443;Piso;Bajo/Semisótano
2;True;37.3832413;-5.9670106;False;270000.0;3;106.0;0;1;0;0;0;1;0;0;False;False;0;0;1;0;1;1250.728125;5.558791666666667;Ático;Cuarto Piso
1;False;37.3984824;-5.9556499;False;88000.0;3;61.0;0;1;0;0;0;1;0;0;False;False;0;0;0;0;0;794.8929044061886;10.839448696448024;Piso;Cuarto Piso
1;False;37.3837292;-5.9562855;False;89000.0;2;54.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;822.6903809523811;11.092454574638849;Piso;Tercer Piso
2;True;37.3900581;-5.973401;False;430000.0;5;181.0;0;1;1;0;0;0;0;0;False;True;0;0;0;0;0;1210.4936798890399;3.378121897364762;Piso;Primer Piso
3;False;37.3965328;-5.9531652;False;360000.0;3;134.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1179.6052777777777;3.9320175925925924;Chalet;Bajo/Semisótano
2;True;37.3864975;-5.9527495;False;130000.0;3;132.0;0;1;0;0;1;0;0;0;False;True;0;0;0;0;0;1233.295837526205;11.384269269472663;Piso;Tercer Piso
1;True;37.3823154;-5.9624169;False;170000.0;2;70.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;887.4279527460842;6.264197313501771;Piso;Segundo Piso
2;True;37.3824377;-5.960375;True;304000.0;3;142.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;1097.0474131400208;4.330450315026399;Piso;Bajo/Semisótano
2;True;37.3824377;-5.960375;True;249000.0;3;82.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;1113.9121479885057;5.368251315607257;Piso;Segundo Piso
2;True;37.3824377;-5.960375;True;240000.0;3;82.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1059.113663140021;5.2955683157001046;Piso;Primer Piso
1;True;37.3824377;-5.960375;True;185000.0;2;55.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;867.7666315816539;5.628756529178295;Piso;Bajo/Semisótano
2;True;37.3824377;-5.960375;True;274000.0;3;102.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1052.0307464733542;4.607433926160675;Piso;Primer Piso
2;True;37.3824377;-5.960375;True;289000.0;3;102.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;1113.8438146551723;4.624957015869227;Piso;Segundo Piso
2;True;37.3862688;-5.9716435;False;600000.0;4;155.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;1263.0894472522261;2.5261788945044525;Piso;Segundo Piso
2;False;37.388983;-5.9731996;False;375000.0;2;143.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;1268.4458333333332;4.059026666666667;Piso;Tercer Piso
2;False;37.3960297;-5.9526568;False;436800.0;3;137.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1181.3544444444444;3.2454792429792434;Chalet;Bajo/Semisótano
2;False;37.3826873;-5.9658016;False;210000.0;4;128.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;1173.941794871795;6.708238827838829;Piso;Tercer Piso
2;True;37.3837494;-5.9686704;False;420000.0;2;117.0;0;1;1;0;0;0;0;0;False;True;0;0;0;0;0;1248.2486122541168;3.5664246064403335;Piso;Primer Piso
1;False;37.3821761;-5.9624766;False;170900.0;3;125.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;1;969.1956055900619;6.805352409058363;Chalet;Bajo/Semisótano
2;False;37.3827221;-5.966365;False;210000.0;4;128.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;1173.066794871795;6.703238827838829;Piso;Tercer Piso
2;True;37.3989509;-5.9557554;False;169000.0;4;109.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;986.6440151515153;7.005756320602476;Piso;Primer Piso
2;False;37.3832823;-5.9683442;False;670000.0;5;233.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;1;1274.858461538462;2.283328587830081;Chalet;Bajo/Semisótano
2;False;37.3819562;-5.9629811;False;229900.0;4;106.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;1126.7498563218392;5.88125196862204;Piso;Segundo Piso
2;False;37.3820308;-5.9603716;False;139500.0;2;64.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;1;1164.3415229885059;10.015841057965643;Piso;Bajo/Semisótano
2;True;37.3898595;-5.9739956;False;345000.0;2;79.0;0;1;0;1;0;0;0;0;False;True;0;1;0;0;0;1137.7497630477674;3.9573904801661475;Dúplex;Segundo Piso
1;False;37.3839858;-5.9547523;False;90000.0;3;83.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;853.2455793650793;11.376607724867723;Piso;Tercer Piso
3;True;37.400692;-5.9613668;False;235000.0;5;163.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;1075.8755952380952;5.49383282674772;Piso;Tercer Piso
2;True;37.385851;-5.9525524;True;217200.0;4;133.0;0;1;0;0;0;0;1;0;False;True;0;0;0;0;0;1092.5614490372996;6.0362510996535885;Piso;Piso Alto
2;True;37.385851;-5.9525524;True;170300.0;3;101.0;0;1;0;0;0;0;1;0;False;True;0;0;0;0;0;1105.115765276616;7.787075269124716;Piso;Piso Alto
2;False;37.3832891;-5.9686056;False;220000.0;2;95.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;1;1194.4833333333331;6.515363636363636;Piso;Tercer Piso
5;False;37.3821014;-5.9653152;False;549990.0;4;430.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1969.854166666667;4.2979417807596505;Chalet;Bajo/Semisótano
1;True;37.3975101;-5.9713598;False;194900.0;4;94.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;895.0449220969087;5.510794799980967;Piso;Tercer Piso
1;True;37.3822977;-5.9663583;False;188000.0;2;80.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;901.2787860794176;5.752843315400537;Piso;Segundo Piso
2;True;37.3827954;-5.9678303;True;415000.0;3;132.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;1105.385407792427;3.1962951550624394;Piso;Bajo/Semisótano
2;True;37.3827954;-5.9678303;True;450000.0;3;133.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;1139.4583244590938;3.0385555318909163;Piso;Segundo Piso
2;True;37.3827954;-5.9678303;True;450000.0;3;133.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1080.5729077924275;2.88152775411314;Piso;Primer Piso
1;False;37.3817065;-5.9631902;False;189000.0;3;79.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;861.0883571428573;5.467227664399094;Piso;Tercer Piso
2;True;37.3823419;-5.9666966;False;590000.0;3;157.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;1225.9748740842488;2.493508218476438;Piso;Segundo Piso
1;True;37.387574;-5.9734452;False;260000.0;1;87.0;0;1;0;0;0;0;1;0;False;False;0;0;1;0;0;985.361952214452;4.547824394835933;Ático;Piso Alto
1;False;37.3818021;-5.9600582;False;199000.0;3;87.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;921.0261611456174;5.55392659987307;Chalet;Bajo/Semisótano
3;False;37.3960636;-5.9516834;False;345000.0;4;134.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1205.0483333333332;4.1914724637681156;Chalet;Bajo/Semisótano
1;True;37.3840555;-5.9703908;False;243000.0;3;78.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;1;869.9196794871798;4.295899651788543;Piso;Tercer Piso
1;False;37.3815556;-5.961533;False;115000.0;1;75.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;852.5988333333333;8.896683478260869;Piso;Tercer Piso
3;True;37.4006536;-5.9588704;False;250000.0;6;184.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;1;1519.9375000000002;7.295700000000001;Piso;Primer Piso
1;True;37.3979043;-5.9712824;False;159900.0;3;67.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;873.2123198380568;6.553188141373785;Piso;Tercer Piso
2;True;37.3852713;-5.971955;False;600000.0;4;155.0;0;1;0;1;0;0;0;0;False;False;0;0;1;0;1;1433.3470434060714;2.866694086812143;Ático;Segundo Piso
3;False;37.400056;-5.9568508;False;345000.0;4;120.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1193.8216666666665;4.1524231884057965;Chalet;Bajo/Semisótano
2;True;37.4002615;-5.9672524;False;280000.0;4;112.0;0;1;0;1;0;0;0;0;False;True;0;0;0;0;0;1104.7657196969699;4.734710227272728;Piso;Segundo Piso
2;True;37.3821869;-5.9669381;False;330000.0;4;139.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;1263.2334615384614;4.593576223776223;Piso;Tercer Piso
3;True;37.3815792;-5.9646728;False;355000.0;3;122.0;0;1;0;0;0;1;0;0;False;False;0;0;0;0;0;1168.6363384646963;3.9503200173454522;Piso;Cuarto Piso
1;False;37.3818909;-5.9583373;False;78000.0;2;57.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;813.72677170611;12.518873410863229;Piso;Segundo Piso
3;False;37.3997114;-5.9556858;False;735000.0;7;327.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1678.5025000000005;2.7404122448979598;Chalet;Bajo/Semisótano
1;True;37.3855057;-5.9521131;False;84900.0;2;53.0;0;1;1;0;0;0;0;0;False;True;0;0;0;0;1;1288.6816809605486;18.21458206304662;Piso;Primer Piso
1;True;37.3817003;-5.96571;False;198000.0;2;55.0;0;1;0;0;0;0;0;1;False;False;0;0;0;0;0;903.8177854278078;5.47768354804732;Piso;Entrepiso
1;False;37.381386;-5.9640985;False;115000.0;1;71.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;856.7863333333333;8.940379130434781;Piso;Tercer Piso
2;True;37.4012661;-5.9636146;False;300000.0;3;130.0;0;1;0;0;0;0;1;0;False;True;0;0;0;0;0;1050.9914141414145;4.203965656565657;Piso;Piso Alto
1;True;37.3813532;-5.9604256;False;170000.0;2;70.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;868.0237860794175;6.1272267252664765;Piso;Segundo Piso
3;False;37.3814606;-5.9650351;False;560000.0;5;140.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1273.2445442753947;2.7283811663044175;Chalet;Bajo/Semisótano
3;True;37.3831196;-5.9696991;False;795000.0;5;210.0;0;1;0;0;0;1;0;0;False;False;0;0;0;0;0;1287.1526618072792;1.9428719423506098;Piso;Cuarto Piso
1;True;37.3811986;-5.9629872;False;170000.0;2;68.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;892.9987860794175;6.303520842913535;Piso;Segundo Piso
3;True;37.3845417;-5.971783;False;1000000.0;5;205.0;0;1;0;0;0;0;1;0;False;True;0;0;0;0;0;1291.0863546202227;1.5493036255442671;Piso;Piso Alto
1;False;37.4006362;-5.9572926;False;75000.0;3;58.0;0;1;0;0;0;1;0;0;False;False;0;0;0;0;0;795.1645710728554;12.722633137165687;Piso;Cuarto Piso
2;True;37.3995688;-5.9696917;False;195000.0;3;77.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;984.012843137255;6.055463650075415;Piso;Piso Alto
1;True;37.3823103;-5.9683404;False;289000.0;2;101.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;965.5638888888886;4.009261822376008;Piso;Primer Piso
2;True;37.3994467;-5.9545569;False;282000.0;3;136.0;0;1;0;0;0;1;0;0;False;True;0;0;0;0;0;1076.1094444444443;4.579189125295508;Piso;Cuarto Piso
4;False;37.3814694;-5.9660719;False;695000.0;4;321.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;1;1709.3916666666669;2.9514676258992814;Chalet;Bajo/Semisótano
2;True;37.3959124;-5.9738553;False;530000.0;4;120.0;0;1;0;0;0;1;0;0;False;True;0;0;0;0;0;1111.3103431372554;2.516174361820201;Piso;Cuarto Piso
2;False;37.3818974;-5.9676654;False;195000.0;4;77.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1154.4647502719752;7.104398463212154;Piso;Primer Piso
1;True;37.3999464;-5.9693338;False;180000.0;3;81.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;1;858.478009127262;5.72318672751508;Piso;Piso Alto
1;True;37.3845755;-5.9523782;False;135000.0;3;76.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;914.1499545454545;8.125777373737373;Piso;Piso Alto
2;False;37.3809517;-5.9630082;False;199000.0;3;85.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1271.4535827369332;7.6670567803232155;Chalet;Bajo/Semisótano
1;False;37.3876769;-5.9500518;False;140000.0;2;160.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1019.420605590062;8.737890905057673;Chalet;Bajo/Semisótano
1;True;37.3813693;-5.9584503;False;85000.0;3;60.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;870.166631581654;12.284705387035116;Piso;Piso Alto
3;True;37.3811864;-5.9653642;False;390000.0;4;154.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1149.707419871795;3.537561291913215;Piso;Primer Piso
1;True;37.3808365;-5.9629565;False;133000.0;3;92.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;943.5320317460315;8.51307096312209;Piso;Bajo/Semisótano
2;False;37.3819638;-5.9682783;False;235000.0;2;95.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1137.7634315906562;5.809855820888457;Piso;Primer Piso
2;True;37.3886687;-5.9750852;False;309900.0;5;143.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;1;1399.891794871795;5.420684588080522;Piso;Tercer Piso
2;False;37.3811164;-5.9661139;False;210000.0;4;142.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;1;1175.695961538462;6.718262637362639;Piso;Tercer Piso
2;True;37.4001337;-5.9696592;False;189000.0;4;93.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;987.9470098039217;6.272679427326485;Piso;Piso Alto
1;True;37.381236;-5.9665914;False;163000.0;2;110.0;1;0;1;0;0;0;0;0;False;False;0;0;0;0;1;1010.1247222222222;7.4365010224948875;Piso;Primer Piso
4;True;37.381236;-5.9665914;False;310000.0;6;151.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;1;1686.545112179487;6.528561724565757;Piso;Segundo Piso
1;True;37.3808915;-5.9594778;False;170000.0;2;68.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;863.9362860794176;6.098373784090007;Piso;Segundo Piso
1;False;37.3879378;-5.9749954;False;256426.0;3;113.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;1;969.0963910306749;4.5350926553345206;Chalet;Bajo/Semisótano
2;False;37.4007001;-5.9685761;False;189000.0;4;93.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;1025.2151508295624;6.509302544949602;Piso;Piso Alto
2;False;37.3806769;-5.960884;False;199000.0;3;88.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;1166.2540229885055;7.032687575810084;Piso;Bajo/Semisótano
2;False;37.3806769;-5.960884;False;199000.0;3;88.0;0;0;0;0;0;0;0;0;False;True;0;0;0;0;0;1274.3910827369332;7.68477034816241;Piso;Bajo/Semisótano
2;False;37.3966855;-5.9506772;False;320000.0;3;137.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1147.3277777777778;4.302479166666667;Chalet;Bajo/Semisótano
2;True;37.4000068;-5.9544457;False;288000.0;3;129.0;1;0;0;0;0;1;0;0;False;True;0;0;0;0;0;1141.7399999999998;4.757249999999999;Piso;Cuarto Piso
1;True;37.3872087;-5.9497974;False;126000.0;3;80.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;906.2749545454544;8.631190043290042;Piso;Piso Alto
1;True;37.4004428;-5.9693017;False;169995.0;3;84.0;0;1;0;0;0;1;0;0;False;False;0;0;0;0;0;917.6879898132429;6.477988104214191;Piso;Cuarto Piso
2;True;37.3856568;-5.9507437;False;156050.0;2;106.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;1126.7854131400209;8.664802920653797;Piso;Piso Alto
2;True;37.3964021;-5.9741927;False;248000.0;3;97.0;0;1;0;0;0;1;0;0;False;False;0;0;0;0;1;1077.740343137255;5.214872628083492;Piso;Cuarto Piso
2;True;37.3851431;-5.9734235;False;435000.0;4;128.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;1251.0851369073982;3.4512693431928225;Piso;Segundo Piso
1;True;37.3805718;-5.9602995;False;170000.0;2;68.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;863.7612860794176;6.09713848997236;Piso;Segundo Piso
1;True;37.4017888;-5.9589293;False;145000.0;3;75.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;864.9233687763849;7.157986500218358;Piso;Primer Piso
2;True;37.3860081;-5.9742554;False;435000.0;4;128.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;1264.9976369073984;3.4896486535376505;Piso;Segundo Piso
4;False;37.4005114;-5.9549858;False;1590000.0;5;894.0;0;0;0;0;0;0;0;0;True;True;1;0;0;0;0;2850.5875;2.1513867924528305;Chalet;Bajo/Semisótano
2;True;37.3865129;-5.9746073;False;699000.0;4;150.0;0;1;1;0;0;0;0;0;False;True;0;0;0;0;0;1223.0556896929616;2.0996664200737536;Piso;Primer Piso
1;True;37.3957209;-5.974827;False;210000.0;4;91.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;992.5375793650794;5.671643310657597;Piso;Primer Piso
1;False;37.3832059;-5.9529714;False;110000.0;4;77.0;0;1;0;0;0;1;0;0;False;False;0;0;0;0;0;918.4217268021836;10.019146110569276;Piso;Cuarto Piso
1;True;37.399669;-5.9711542;False;134900.0;3;67.0;0;1;0;0;0;0;0;1;False;False;0;0;0;0;0;880.1506981264351;7.829361288003871;Piso;Entrepiso
2;False;37.3968717;-5.9503892;False;386000.0;4;167.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1156.475;3.5952590673575124;Chalet;Bajo/Semisótano
1;False;37.386254;-5.949967;False;270000.0;2;91.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;901.2136611456176;4.005394049536078;Piso;Bajo/Semisótano
2;True;37.381343;-5.9681814;True;273000.0;2;70.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1084.0388146551725;4.765005778704055;Piso;Primer Piso
2;True;37.381343;-5.9681814;True;366000.0;3;90.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1074.4813146551724;3.522889556246467;Piso;Primer Piso
2;True;37.381343;-5.9681814;True;377000.0;3;98.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1071.0000646551725;3.4090187734382145;Piso;Primer Piso
2;True;37.381343;-5.9681814;True;289000.0;2;81.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1072.424647988506;4.452974316907291;Piso;Primer Piso
2;True;37.381343;-5.9681814;True;408000.0;3;123.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1083.298397988506;3.1861717587897234;Piso;Primer Piso
2;True;37.3823862;-5.9541304;False;168000.0;3;95.0;0;1;0;0;0;0;1;0;False;True;0;0;0;0;0;1215.475122419473;8.681965160139093;Piso;Piso Alto
2;True;37.3852902;-5.9738882;False;435000.0;4;130.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;1254.7684702407316;3.4614302627330527;Piso;Segundo Piso
1;True;37.3807287;-5.96634;False;205000.0;2;60.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;878.4951315816539;5.142410526331633;Piso;Bajo/Semisótano
2;True;37.4019561;-5.965976;False;330000.0;4;110.0;0;1;0;0;1;0;0;0;False;True;0;0;0;0;0;1110.5341666666668;4.038306060606061;Piso;Tercer Piso
3;True;37.3812159;-5.9680708;False;780000.0;4;249.0;0;1;1;0;0;0;0;0;False;True;0;0;0;0;0;1281.0680212868892;1.9708738789029063;Piso;Primer Piso
2;True;37.3848577;-5.9509038;False;129000.0;3;102.0;0;1;0;0;0;1;0;0;False;False;0;0;0;0;0;1090.9809813218392;10.148660291365946;Piso;Cuarto Piso
2;True;37.3873582;-5.9753701;False;299000.0;5;143.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;1;1385.641794871795;5.561104193465397;Piso;Tercer Piso
1;False;37.3803889;-5.9593664;False;199000.0;2;87.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;1;916.6928278122842;5.527795946606739;Chalet;Bajo/Semisótano
2;True;37.4022188;-5.9595231;False;235000.0;5;155.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;1065.0396103896105;5.438500138159713;Piso;Piso Alto
1;True;37.38023;-5.9645247;False;265000.0;3;90.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;951.01081871345;4.306464084740151;Piso;Segundo Piso
1;False;37.386735;-5.9751598;False;278000.0;3;80.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;871.0227029926596;3.7598102287452932;Piso;Bajo/Semisótano
1;False;37.3804082;-5.958813;False;91000.0;3;54.0;0;0;0;0;1;0;0;0;False;False;0;0;0;0;0;840.9820476190476;11.089873155416013;Piso;Tercer Piso
2;True;37.4014972;-5.9564216;False;259000.0;5;159.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;1066.7723484848484;4.942574587574587;Piso;Piso Alto
1;False;37.3806389;-5.9577977;False;94000.0;3;69.0;1;0;1;0;0;0;0;0;False;False;0;0;0;0;0;971.6290476190476;12.403775075987843;Piso;Primer Piso
